U set;U ctul;I set;I ctul;P set;P ctul;R set;R ctul;R mode;Output/Input;Deice mode;Error;Time
40;3.63;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:22:47.632
40;3.59;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:22:52.632
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:22:57.632
40;3.57;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:23:02.632
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:23:07.632
40;3.58;0.1;0.121;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:23:12.632
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:23:17.632
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:23:22.632
40;3.55;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:23:27.632
40;3.58;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:23:32.632
40;3.55;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:23:37.632
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:23:42.632
40;3.62;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:23:47.632
40;3.63;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:23:52.632
40;3.59;0.1;0.121;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:23:57.631
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:24:02.632
40;3.67;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:24:07.632
40;3.63;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:24:12.632
40;3.61;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:24:17.632
40;3.56;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:24:22.632
40;3.57;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:24:27.631
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:24:32.631
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:24:37.631
40;3.54;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:24:42.631
40;3.59;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:24:47.631
40;3.57;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:24:52.631
40;3.58;0.1;0.112;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:24:57.631
40;3.59;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:25:02.631
40;3.56;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:25:07.631
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:25:12.631
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:25:17.631
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:25:22.631
40;3.62;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:25:27.631
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:25:32.631
40;3.63;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:25:37.631
40;3.63;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:25:42.631
40;3.62;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:25:47.631
40;3.6;0.1;0.118;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:25:52.630
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:25:57.630
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:26:02.631
40;3.64;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:26:07.630
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:26:12.630
40;3.57;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:26:17.630
40;3.59;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:26:22.630
40;3.61;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:26:27.630
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:26:32.630
40;3.6;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:26:37.630
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:26:42.630
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:26:47.630
40;3.55;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:26:52.630
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:26:57.630
40;3.58;0.1;0.111;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:27:02.630
40;3.55;0.1;0.124;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:27:07.630
40;3.59;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:27:12.630
40;3.58;0.1;0.111;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:27:17.630
40;3.61;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:27:22.630
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:27:27.630
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:27:32.629
40;3.59;0.1;0.118;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:27:37.630
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:27:42.629
40;3.63;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:27:47.629
40;3.59;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:27:52.629
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:27:57.629
40;3.64;0.1;0.115;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:28:02.629
40;3.56;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:28:07.629
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:28:12.629
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:28:17.629
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:28:22.629
40;3.59;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:28:27.629
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:28:32.629
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:28:37.629
40;3.6;0.1;0.121;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:28:42.629
40;3.61;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:28:47.629
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:28:52.628
40;3.59;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:28:57.629
40;3.57;0.1;0.112;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:29:02.629
40;3.59;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:29:07.629
40;3.6;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:29:12.629
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:29:17.628
40;3.58;0.1;0.111;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:29:22.628
40;3.56;0.1;0.121;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:29:27.628
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:29:32.628
40;3.59;0.1;0.118;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:29:37.628
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:29:42.628
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:29:47.628
40;3.61;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:29:52.628
40;3.57;0.1;0.118;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:29:57.628
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:30:02.628
40;3.59;0.1;0.118;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:30:07.628
40;3.55;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:30:12.628
40;3.57;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:30:17.628
40;3.63;0.1;0.121;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:30:22.628
40;3.54;0.1;0.121;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:30:27.628
40;3.6;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:30:32.628
40;3.59;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:30:37.628
40;3.61;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:30:42.627
40;3.62;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:30:47.628
40;3.59;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:30:52.628
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:30:57.627
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:31:02.627
40;3.53;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:31:07.627
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:31:12.627
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:31:17.615
40;3.54;0.1;0.112;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:31:22.615
40;3.6;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:31:27.615
40;3.55;0.1;0.122;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:31:32.615
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:31:37.615
40;3.58;0.1;0.118;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:31:42.615
40;3.6;0.1;0.118;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:31:47.615
40;3.59;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:31:52.615
40;3.55;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:31:57.615
40;3.56;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:32:02.615
40;3.6;0.1;0.12;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:32:07.614
40;3.61;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:32:12.615
40;3.6;0.1;0.12;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:32:17.615
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:32:22.615
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:32:27.615
40;3.59;0.1;0.118;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:32:32.614
40;3.58;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:32:37.614
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:32:42.614
40;3.61;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:32:47.614
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:32:52.614
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:32:57.614
40;3.6;0.1;0.12;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:33:02.614
40;3.6;0.1;0.123;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:33:07.614
40;3.6;0.1;0.121;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:33:12.614
40;3.57;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:33:17.614
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:33:22.614
40;3.63;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:33:27.614
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:33:32.614
40;3.55;0.1;0.121;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:33:37.614
40;3.57;0.1;0.111;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:33:42.614
40;3.6;0.1;0.112;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:33:47.614
40;3.6;0.1;0.118;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:33:52.614
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:33:57.614
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:34:02.613
40;3.54;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:34:07.613
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:34:12.613
40;3.6;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:34:17.613
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:34:22.613
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:34:27.613
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:34:32.613
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:34:37.613
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:34:42.613
40;3.56;0.1;0.115;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:34:47.613
40;3.57;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:34:52.613
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:34:57.613
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:35:02.613
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:35:07.613
40;3.58;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:35:12.613
40;3.55;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:35:17.613
40;3.55;0.1;0.122;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:35:22.613
40;3.61;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:35:27.612
40;3.62;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:35:32.613
40;3.59;0.1;0.12;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:35:37.613
40;3.57;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:35:42.612
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:35:47.612
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:35:52.612
40;3.63;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:35:57.612
40;3.6;0.1;0.121;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:36:02.612
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:36:07.612
40;3.59;0.1;0.12;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:36:12.612
40;3.63;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:36:17.612
40;3.58;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:36:22.612
40;3.57;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:36:27.612
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:36:32.612
40;3.56;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:36:37.612
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:36:42.612
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:36:47.612
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:36:52.612
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:36:57.611
40;3.6;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:37:02.612
40;3.56;0.1;0.122;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:37:07.612
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:37:12.612
40;3.64;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:37:17.612
40;3.59;0.1;0.121;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:37:22.611
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:37:27.611
40;3.64;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:37:32.611
40;3.56;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:37:37.611
40;3.55;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:37:42.611
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:37:47.611
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:37:52.611
40;3.6;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:37:57.611
40;3.6;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:38:02.611
40;3.63;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:38:07.611
40;3.61;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:38:12.611
40;3.59;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:38:17.611
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:38:22.611
40;3.63;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:38:27.611
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:38:32.610
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:38:37.610
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:38:42.610
40;3.58;0.1;0.111;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:38:47.610
40;3.61;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:38:52.611
40;3.61;0.1;0.111;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:38:57.610
40;3.61;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:39:02.610
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:39:07.610
40;3.58;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:39:12.610
40;3.57;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:39:17.610
40;3.55;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:39:22.610
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:39:27.610
40;3.56;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:39:32.610
40;3.61;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:39:37.610
40;3.59;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:39:42.610
40;3.56;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:39:47.610
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:39:52.610
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:39:57.610
40;3.54;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:40:02.610
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:40:07.610
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:40:12.610
40;3.57;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:40:17.610
40;3.57;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:40:22.610
40;3.54;0.1;0.118;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:40:27.610
40;3.62;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:40:32.609
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:40:37.609
40;3.58;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:40:42.609
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:40:47.609
40;3.58;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:40:52.609
40;3.6;0.1;0.118;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:40:57.609
40;3.58;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:41:02.609
40;3.58;0.1;0.111;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:41:07.609
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:41:12.609
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:41:17.609
40;3.62;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:41:22.609
40;3.59;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:41:27.609
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:41:32.609
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:41:37.609
40;3.57;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:41:42.609
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:41:47.609
40;3.59;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:41:52.608
40;3.58;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:41:57.609
40;3.59;0.1;0.119;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:42:02.609
40;3.56;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:42:07.608
40;3.62;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:42:12.608
40;3.62;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:42:17.608
40;3.63;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:42:22.608
40;3.61;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:42:27.608
40;3.59;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:42:32.608
40;3.58;0.1;0.114;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:42:37.608
40;3.58;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:42:42.608
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:42:47.608
40;3.61;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:42:52.608
40;3.57;0.1;0.115;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:42:57.608
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:43:02.608
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:43:07.608
40;3.59;0.1;0.117;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:43:12.607
40;3.54;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:43:17.608
40;3.6;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:43:22.608
40;3.6;0.1;0.122;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:43:27.608
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:43:32.608
40;3.62;0.1;0.113;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:43:37.607
40;3.58;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:43:42.607
40;3.55;0.1;0.116;320.00W;0.00W;N/;N/;N/;On;CC;None;26/04/2024 14:43:47.607
